nama_tempat,user,review,rating,tanggal
Unknown,TiaTia TiaRa,Gacoan disini gercep banget datangnya cepat gak terlalu lama menunggu pelayanan nya bagus sukses terus gacoan,5,6 bulan lalu
Unknown,Eva Dewi Cahyani,"pelayanan tidak ramah, karyawan bermain hp dan charger hp dekat kursi saya jadinya saya tidak nyaman dan merasa terganggu saat makan",1,10 bulan lalu
Unknown,atlm24 atlm24,"yg antar makanannya ngga sopan makanan ko dilempar judes lagi, rasa makanannya kaya bemalam",5,Diedit 3 bulan lalu
Unknown,grlwith luvv,Halo kak bbrp hari yang lalu saya makan disana tp agak kecewa dikit karna ayam nya udah rada basi tolong ya kualitas nya di perbaiki lagi karna saya suka bgt SM gacoan tp krmrn pas kesana Uda agak malam rasa ayam nya kayagitu mungkin bisa …,5,setahun lalu
Unknown,A. Rasyid,"Kak mau promosi, pake lagu band saya aja kalo mau putar music pasti tidak kena royalty …",5,10 bulan lalu
Unknown,Vibri Alma,pelayanannya ramah banget dan ga perlu nunggu lama untuk blanja di sini🫰🏿 …,5,6 bulan lalu
Unknown,Sertika 23,Kmren brpa kli makan disana gak tau knpa skrang beda.  mie nya agak lembek dan pesan level 8 tpi kya level 4  dan penyajian nya kaya mie nyemek,3,setahun lalu
Unknown,064 Muhammad Vieraldo,"Mienya enak banget dan datangnya cepat tidak perlu nunggu lama, pelayanannya ramah banget dehh pokonya best bgt dehhh",5,11 bulan lalu
Unknown,Nunung Isstii,Tempatnya nyaman buat santai bersama lama makanan nya kadang belum sesuai sama request level nya,5,8 bulan lalu
Unknown,Vioni Theresia,"Lagi sepi, seharusnya bisa bicara dengan nada dan bahasa yang santai buat mba mba yang bantu arahkan tempat duduk. Padahal di tnya baik baik jawabnya jutek abis.",1,10 bulan lalu
Unknown,Eka Sehati,"bagus,tempat parkirnya luas banget",5,6 bulan lalu
Unknown,Lu Official 99,Tempat Makan & Nongkrong yang enak dan murah,5,4 bulan lalu
Unknown,dessy sanggu,"pelayanannya baik bangett, tempatt nyaa baguss, enak jugaa makanan nyaa, favoriteee dehh pokok nyaa",5,9 bulan lalu
Unknown,Jiu Hong,"Saya liat dengan mata krpala sendiri, team checker yang ada di samping kasir melakukan checking dengan tangan dilapisi plastik. Awalnya terkesan higenis, ternyata dengan plastik yang sama juga karyawan ini menyentuh meja, karet gelang, dan …",2,setahun lalu
Unknown,Michael Rodney Asa,Bagus baik ramah tapi pangsit nya tambah 1 ya pemilik nya lain kalo kasih diskon juga okee saya suka bangetttttt bintang 10 si klo bisaaaaaaaaaaa😘😘😘😘😘💍💍 …,5,setahun lalu
Unknown,Fienanda Syafiena Farisra Mirat,"makan disini enak banget, tempat bersih dan pelayanan bagus sekali",5,9 bulan lalu
Unknown,Felissa Zhavira Utama,"pelayanan buruk!! waiter nya saat antar makanan ke meja tiba tiba blg “mba mukanya breakout ya?” kaya?? hah? ga sopan banget, hal yang ga seharusnya di pertanyakan! antar makanan saja sdh cukup kenapa hrs mempertanyakan hal yang tidak penting sprti it? tolong di perhatikan lagi karyawan laki lakinya!",1,Diedit setahun lalu
Unknown,Usriana Ana,pelayanannya ramah,5,6 bulan lalu
Unknown,Jessy Angelica,"Mantapp, pelayanannya baik mantap",4,2 minggu lalu
Unknown,Alyaa,enak banget💓 suasananya adem jugaa 🫶🏻 …,5,9 bulan lalu
Unknown,Shaffira Azhra,packaging dirapikan lagi dan harap lebih keliatan clean,4,7 bulan lalu
Unknown,Maratus Salikhah,Pelayanan nya mantap pegawai nya ramah ramah,5,5 bulan lalu
Unknown,supersul superr,makanan nya enak,5,3 minggu lalu
Unknown,Syarief Amrillah,Mie gacoan paling enak dan termurah di Samarinda plus udang keju my favorite,5,5 bulan lalu
Unknown,Nur Fajri Indayana,"Saran : tambah menu eskrim,tambah gorden biar ga panas
Kesan : mienya sangat enak dam karyawan nya sangat ramah dan baik2",5,setahun lalu
Unknown,berkas rahma,"hari ini sya solat Maghrib di mushola nya kaget airnya bau trs asin bangettt ga kuat mba"" di samping sya jg kaget airnya bau. Kapokkk smpe huek"" plis tolg di benahi lgi ya gacoan mslah kebersihan nya, solat sya jdi ga khusyuk krna bau nya …",3,setahun lalu
Unknown,jumiati atie,Pernah salah meja terus udah pesan scan barcode yg ada di nomor meja trs didatengin waitress mba mba pake jilbab disitu ngomongnya ga sopan dan ga memberi solusi padahal pelayan yg cowo baik dan bilang gapapa karena posisinya udah bayar …,1,setahun lalu
Unknown,Selma Ramadhaniah,"pelayanan cepat, bersih, rapi, pelayanan ramah",5,6 bulan lalu
Unknown,Mort Sensei,Udang keju nya enak banget kak,5,7 bulan lalu
Unknown,Bubell,"makanannya enak dengan suasana yang sejuk jadi nyaman, pelayanan kak dian juga rah dan bagus ( foto sebagai pemanis)",5,setahun lalu
Unknown,Syaimelda Kenanga,Murah enak dan tempatx santai buat nongki,5,8 bulan lalu
Unknown,coffeeheazelnut,tempat nya rekomen pokonya enak 👍🏻💕 …,5,5 bulan lalu
Unknown,kekeisya alvira,"enak, cepat pelayanan nya",5,4 bulan lalu
Unknown,Adenia Adenia,Nyaman tempat nyaa... Enakk jugaa kok ... Sayang nya takaran  level nya ngak pastii kadang level 2 ngak pedas sama sekali.. Kadang  level 2 sangat pedas,5,setahun lalu
Unknown,chaa,"makanannya enak banget, cepet juga datang makanan nya. harganya murah, cocok buat dompet yang kaum mendang mending",5,setahun lalu
Unknown,Airin Airin,Tempatnya nyaman dan pelayanan juga baik. Selain itu makanannya murah dikantong,5,11 bulan lalu
Unknown,rintarou suna,"26 Januari 2025

makanannya overall enak sihhh …",1,setahun lalu
Unknown,Ma'e Bandem,"Pelayanan nyaa baguss, mknny jg enak bgt & murah""",5,8 bulan lalu
Unknown,Manc Garox,"Sumpahh, Cell nya cantik bet cuii.. aku suka makan Gacoan di Ahmad Yani karna Cell cwe yang rambut pendek kece abis cuii 🤩 …",5,8 bulan lalu
Unknown,linxcr,"Mungkin lebih konsisten lagi dalam rasa, tingkat kepedasan dari mie nya",5,6 bulan lalu
Unknown,RINTAN DAYU PRAMESWARI,makanannya enak dan pelayanannya ramah,5,9 bulan lalu
Unknown,Farid Syahrinda,Enak dan murah,5,3 minggu lalu
Unknown,Maria Pare (Maria Carolina Pare),"Rasa mie nya enak dan bumbunya berasa, seperti biasa udang keju nya juara dan disajikan hangat jadi mantap banget dan pelayanan ramah. Sukses terus.",5,setahun lalu
Unknown,Salshabilla Wibowo,enak pelayanan nya cepat,5,3 minggu lalu
Unknown,Salwa Fitriyani,enakk murahh mwah,5,9 bulan lalu
Unknown,Lucky Ilham,Makanannya enak pelayanannya ramah,5,6 bulan lalu
Unknown,Atthyya Utkaltim,"Pelayanan baik, makanannya enak",5,7 bulan lalu
Unknown,Sannoval Matthew Josephus Tambunan,"Buruk, berkali-kali kesini berharap membaik ternyata makin minus,
1. Sistem memesan rusak, alhasil order lama dan antri lama di kasir
2. Pelayanan buruk, dikasih alat makan dengan cara di LEMPAR wkwkwk …",2,setahun lalu
Unknown,Alifia Marsha,"pelayanannya sangat responsif, waitersnya ramah, makanan dan minuman yg disajikan pun beragam",5,9 bulan lalu
Unknown,Saiful Anwar,pelayanan nya ramah semua,5,4 minggu lalu
Unknown,Sakinah Adilah Bakri,"Jujurr enak banget, gakberubahhh rasanyaa❤️❤️❤️",5,sebulan lalu
Unknown,Nurman Ilham,"Tmptnya nyamn karyawan ny ramah"", makanan nya enak bgt pas rasanya 🤗 …",5,11 bulan lalu
Unknown,Lutviatun Nisa,"tempatnya nyaman, pelayanannya ramah",5,5 bulan lalu
Unknown,Velen Joy,Sekita jam 00:04 tanggal 8 februari 2025  kami pelanggan terakhir di meja 21 dan pas waktu itu kami juga uda nyadar kalo uda bersih2 jd kami uda berdiri mau pulang dan kebetulan di situ ad bbrp karyawan cewe bersih2 sambil menyindir dgn …,1,setahun lalu
Unknown,Gar Ra,"Enak,nyaman,tempatnya luass",5,6 bulan lalu
Unknown,Amalia,"Tempat makan yang sangat bagus, dan pelayanan yang cepat. Makanannya juga enak bangett. Rekomen banget buat makan disini bisa di bawa pulang jugaa",5,setahun lalu
Unknown,Glenn Saa,"Mantap luar biasa, pelayanan ramah",5,8 bulan lalu
Unknown,Riska Olivia Putri,"nyaman, pelayanan cepat , bersih, dan ramah",3,8 bulan lalu
Unknown,Naufal Sulthan Al Yazid,"Food: 9/10 (cemilannya enak dan juicy)
Service : 10/10 (diarahkan ke meja yang tersedia, makanan di antarkan hingga meja dan memberitahukan mana yang level berapa sehingga tidak tertukar) …",5,setahun lalu
Unknown,Khairunnisa Zain dzakiyah,"pelayanannya baik dan nyaman, tapi kalo rame penuh bangett",5,6 bulan lalu
Unknown,aghniya naja,"mienya enak, suka!🫰🏼 …",5,2 minggu lalu
Unknown,Hikmal Pratama,"Pelayanan baik, tempat nyaman, suasana enak",5,7 bulan lalu
Unknown,Fitri Fani,sangat ramah pelayanan nya dan enak makanannya,5,setahun lalu
Unknown,Nikita NurRania13,pengalaman tempat ini sangat bagus,5,4 minggu lalu
Unknown,Devita Fitriana,"pelayanan sangat memuaskan, makanan juga disajikan dengan mematuhi standar SOP, kebersihan tempat juga oke, sukses selalu mie gacon ahmad yani👍 …",5,setahun lalu
Unknown,Yusuf Affandi,"bumbu nyaman banar walawe ku pesen gapake mecin / vetsin / msg. Nyemek , banyak kecap, banyak cabe. …",5,setahun lalu
Unknown,MUHAMMAD RONI APRILLIO,"Enak, dan Mantap pelayanan nyaa",5,6 bulan lalu
Unknown,Rendy Firmansyah,makan nya enak Layana juga bagus,5,6 bulan lalu
Unknown,Rehan Risa,"Tolong lah SOP makanannya d jaga
Aku makan semalam mienya esnya hambar semua
Es green Thai tea nya gak manis malah cenderung pait biasanya enak
Mienya hambar estehnya jg hambar biasanya manis  kalo dimsumnya aman",1,setahun lalu
Unknown,Indah Ayu Fitriani,Pelayananya ramah kakaknya baik,5,4 bulan lalu
Unknown,Warsita Mardani,"Kelass, Ramah banget kasirnya, ngajakin saya main Roblox.. jdi pengen dekatin kasirnya  🤭🤩 …",5,8 bulan lalu
Unknown,Tri Arfia Nanda,"gacoan kasih tau pegawaimu kalo bisa senyum yaa, gmna pun pembeli tuh di layanin dgn baik. …",3,setahun lalu
Unknown,Amanda Aprilia,"seruu, mbaa emaa nyaa baik sekaliii🥰🥰 …",5,6 bulan lalu
Unknown,Aldi,"Mienya enak tekstur kenyal gitu, level pedas bisa dipilih, dimsum dll nya enak” juga, cocok lah buat dompet anak muda/mahasiswa",5,setahun lalu
Unknown,R P,"Take away sangat lambat, ga bisa take away barengan sama dine in, jadi buang2 waktu",3,11 bulan lalu
Unknown,Gabriel Imanuel,"pelayanan nya ramah, bersih",5,sebulan lalu
Unknown,Wahyu Murtopo,Kualitas pengeras suara buat manggilnya kurang bagus. Jadi gak jelas suara panggilannya. Semoga cepat diperbaiki. Serving juga agak lambat,2,setahun lalu
Unknown,Muhammad Dabit Hadikna,Makanan enak dan pelayanan sangat bagus,5,6 bulan lalu
Unknown,Istana Bubur,"Nunggu 1 jam lebih, malah pesanan org yg dtg belakangan diantar duluan semua,,, klo cm 1 meja yg diantar duluan mgkin sy masih maklum mgkin kesalahan sistem, tp hampir 5 meja yg dtg lebih jauh dibelakang sy yg diantar semua,, alhasil pulang karna sdh hilang selera makan",2,setahun lalu
Unknown,Roihan Daffa,"pelayanan buruk, 1,5 jam makanan bru di antar, mie nya dingin, udang keju berminyak",1,setahun lalu
Unknown,Trifosa widya Hutapea langitan,"Pelayanan nya sangat ramah, makanan nya ready semua cepat dalam pengerjaan nya",5,8 bulan lalu
Unknown,Muhammad Aidil,pelayanan nya sangat ramah dan tempat nya pun sangat nyaman,5,6 bulan lalu
Unknown,Raihan Fachrurrozy,"Memuaskan, setiap makan disini selalu puas mulai dari sajian makanannya sampai ke pelayanan nya, ramah semua, makanan dan minumannya selalu fresh,",5,setahun lalu
Unknown,Mr G,"apes ngambil orderan shopee food disini luama.. langsung dikenakan pelanggaran ama shopee 10 poin.
Mana ga bisa kasi  rating diaplikasi shopee.",1,setahun lalu
Unknown,Alus Kecil,"Suasananya nyaman dan sangat menikmati hidangannya
Harganya terjangkau Terima kasih",4,Diedit 7 bulan lalu
Unknown,Sirhan Muzaffar,"Makanannya enak, hangat dan fresh",5,4 bulan lalu
Unknown,NOVAL Pertama,Makannya dah pertama salah pesenan yang harusnya hompimpa lv2 malah mie gacoan. Mana agak lama nunggu Teruss pas datang yang satunya dingin apalaa,1,setahun lalu
Unknown,Sumy Sumyy,Tempatnya bagus pelayanan nya ramah,5,setahun lalu
Unknown,Syamsul Rijal P,Alamat tidak lenkap tolong di lenkapin om geogle maps Soalnya temen saya bu mia gak tau maps nya gacoan ahmad yani,5,setahun lalu
Unknown,Rheita Putri Afriani,"nyaman tempat nya bersih,pelayanannya ramah semua",5,setahun lalu
Unknown,risma fernanda,"Suasana restonya enak walau penuh bgt tpi gk pengap, pelayanan jga gk terlalu lama untuk kita yang pesan dine in, tapi mungkin d aku rasa mie gacoannya agak hambar, terus dimsum ayamnya kurang masuk d lidah aku rasanya aneh, cma secara …",4,setahun lalu
Unknown,Marwah Cantik,Ada rambutnya pls di mienya😁 …,5,2 minggu lalu
Unknown,Irsan Sait,Mengecewakan kita antri utk makan di tempat pdahal banyak bangku kosong tp nunggu bangku yg be 3 kosong. Stelah kita dapat meja eh aplikasinya tulisan tutup mengecewakan kita di suruh take away.,2,setahun lalu
Unknown,Abdur rahman,"nyaman, pelayan nya baik",5,7 bulan lalu
Unknown,Akdan Prakoso,"enak dan murah, tempat nyaman, pelayanan ramah",5,6 bulan lalu
Unknown,Joni Pranata,"Banyak karyawan tapi pengerjaan orderan  lama
Tidak menjamin karyawan banyak tapi layanan keluar makanan banyak
Tidak ada standar grooming  yang baik bahkan d bawah minim standar yang ada …",1,setahun lalu
Unknown,Alda Rizki Aulia,Tempat dan pelayanannya nyaman banget,5,9 bulan lalu
Unknown,Nathania Amandasyifa,"udang keju enak banget makasi udah ciptain udang keju, enak, dan murah. pelayanan ramah, makasih gacoan",5,9 bulan lalu
Unknown,Aesthetic,"Makanannya enak dan murah banget, penyajiannya rapi, pelayanannya cepat dan ramah, suasanannya jga Nyaman, tidak canggung untuk orng yg pertama kali makan ditempat",5,setahun lalu
Unknown,Diva Naura Chalisha,"pelayanan nya bagus, datangnya cepat dan tempat nya luas juga bersih. cuma kadang rasa mie nya berubah ubah",5,11 bulan lalu
Unknown,Salma Nashiroh,pelayanan ramah dah cepat,5,sebulan lalu
Unknown,Irin Aulia Febriana,"Sangat memuaskan, pegawai nya sangat ramah jika ada pesanan semoga lebih cepat Dateng aja orderannya terimakasih",5,setahun lalu
Unknown,Zaidan Azmy,"Tempat nya bagus nyaman juga, cuma kalo bisa kalo tempat nya masih banyak kosong bisa ditawarin mau duduk dimana, terutama kalo cs nya mau duduk di dekat panggung karna viewnya bagus, untuk tisu juga jangan terlalu jauh tempatnya",4,setahun lalu
Unknown,Jesica,"Beberapa minggu yang lalu makan disini, udang keju nya enak bangett, tapi nunggu nya agak lama sampai dapat meja 😮‍💨 …",5,setahun lalu
Unknown,sarman efendi,"Pelayanan baik, ramah, dan makanannya enak-enak",5,setahun lalu
Unknown,Ramadianti Dwi Putri,"Enaak, cuma hrs lebih konsisten lagi rasanya",5,6 bulan lalu
Unknown,Arya Nadim,Tempatnya nyaman dan bersih. Pelayanannya juga lumayan cepat. Wadah mie yang tadinya agak kotor sudah diubah jadi wadah yang baru dan bersih.,5,setahun lalu
Unknown,Ralda Raming,Tempatnya nyaman pelayanannya baik rekomend sekali disini,5,11 bulan lalu
Unknown,Suryanti,"Makanannya enak, harganya murah, tapi harus antri yah karena ramai sekali",5,setahun lalu
Unknown,Afdi Lah,Makanannya enak pelayanannya juga ramah,5,6 bulan lalu
Unknown,Lasma Duma,tempatnyaa okee makanannya juga enak,5,8 bulan lalu
Unknown,Laode Raya,Pelayannya bagus tempatnya bagus rekomen,5,9 bulan lalu
Unknown,Pradipta Wardani32,"Pelayanan baik dan ramah,dan juga harganya higenis,,,mau lagi makan di sini recommend bangetttttt terimakasih",5,setahun lalu
Unknown,Nur mawaddah Kulsum,"kasir tidak ramah, mie ga rata bumbu nya, didalam es ada bawang.",2,8 bulan lalu
Unknown,SARIPAH NUR AYISA,suka bangettt sama tempat disinii terang suasanya enakk buatt ngobroll makanannya enak poll,5,setahun lalu
Unknown,Felix Heryson Gunawan,Sangat memuaskan sekali bisa makan disini setelah pulang sekolah 😁 …,5,10 bulan lalu
Unknown,Rafa Rafa Mei sandi,wajib makan disini soalnya enak banget apalagi mie nya pedesnya enak bikin bibir merah kaya pakai liptin dior shade 01,5,setahun lalu
Unknown,lilis sitiawati,"cantik, enak baik pelayanan seruu",5,sebulan lalu
Unknown,MEYLII GABRIELLA CHEAMBERLY SDREY,"nyaman,enak makanan nya pelayanan nya ramah lingkungan + boleh beroko",5,setahun lalu
Unknown,Mariana Susanty,mie gacoannyaa bgt. udah sering kesini gak pernah skip buat beli udang kejunyaaa jugaaa paling bestt,5,setahun lalu
Unknown,Dandi Zamli,"Enak, harga pelajar",5,11 bulan lalu
Unknown,Ken Kenn,"Untuk udang kejunya enak, namun kotak makanannya agak merembes minyaknya, layanannya baik, namun suasananya kurang",4,10 bulan lalu
Unknown,rafif akun,"makanannya enak kata miyya tata
udang keju the best kata jo
kurangnya parkirnya bayar kak",5,setahun lalu
Unknown,Tarisah Rahmadani,"makanan nya enak, semua cemilannya enak banget terutama udang keju, lingkungannya tenang",5,11 bulan lalu
Unknown,Ariato Septiawan,"Tempat favorit buat keluarga, mienya pedas mantap jah nya Fadil gacor",5,7 bulan lalu
Unknown,BOUNCE KINGGS,presenter atas nama kela cantik🤣 …,5,7 bulan lalu
Unknown,Miqa Arman,Pelayanan lebih cepat dan rasa mantap👍👍👍 …,5,setahun lalu
Unknown,Nabila,"pelayanan,  makanan dan suasana nya sangat baik",5,6 bulan lalu
Unknown,Sari Susanti,pelayanan sangat baik dan cepat,5,4 bulan lalu
Unknown,puput afriyani,"Ini pertama kalinya saya ke mie gacoan, tempatnya nyaman, Fasilitasnya bagus. Dan pelayanannya cepat. Worth it bnget makan disini.",5,setahun lalu
Unknown,Nabila shafaa,pelayannya saangat ramah dan makanan pun celat datangnya,5,6 bulan lalu
Unknown,caca cantika,"bagus pelayanannya, selalu makan di gacoan ini karna lebih enak dibanding m yamin",5,setahun lalu
Unknown,Kaori Edo,"Pertahankan untuk mie gacoannya TOP, layanannya OK dan suasananya OK jg sementara saya kasih B4 the next kalau makin bagus saya kasih B5",4,11 bulan lalu
Unknown,Bunga Ramadaniah,Makanan nya enak minumnya enak👍👍 …,5,3 bulan lalu
Unknown,Manisa Dwi Andini,enak semua kak makanannya pegawainya wangi juga,5,6 bulan lalu
Unknown,Fajar Widi Ananda,"Makanan enak, suasana nyaman, pelayanan bagus. Semoga selalu konsisten",5,setahun lalu
Unknown,Muhammad Supriansyah,"ada tukang parkir nya,
minta bayaran tapi tidak ada kerjaanya",5,9 bulan lalu
Unknown,Nur Azizah Maulida,"Tempatnya nyaman, rasa juga gapernah berubah, selalu enak dan pelayanan oke",5,9 bulan lalu
Unknown,Risdiyana Agustin Permatasari,"makananyaa enak
pelayanannyaa bagus",5,setahun lalu
Unknown,Aqilla Khanza,Pelayanannya baik kakaknya ramah tempatnya bagus,5,9 bulan lalu
Unknown,Ferisay Revalina,"sangat menyenangkan,tempat nya bersih,pelayanan nya oke,makanan dan minuman nya enakk",5,setahun lalu
Unknown,Ali Sadikin,"Pelayan sangat memuaskan, crewnya sangat responsif dan ramah",5,6 bulan lalu
Unknown,muhammad arman,Sangat enak luar biasa,5,3 minggu lalu
Unknown,Anjani Syifa,tempat nya nyaman sekali,5,7 bulan lalu
Unknown,Gelsie Kristia,"Mie nya enak, walaupun  level 2 nya pedas nya gk konsisten kadang pedas banget kadang biasa aja. Selain itu bagus semua bikin nagih ke gacoan",4,setahun lalu
Unknown,nabila resyifa keysanda,"semogaa semakinn ramah pelayanan nyaa, semakin memuaskan masakan dann semakin good yang lainnyaa. fighting!",5,setahun lalu
Unknown,pasmawarni chaniago,Rasa o enak palayanan cepat ramah tempat  menyenangkan  asik2 ntk kesini lagi bawsk keluarga,5,setahun lalu
Unknown,Dewi Balqis,"ENAKKKKK MANTAPPPPP GACORRRRR, JANGAN LUPA DATANG YAA OLL MWAAAAA",5,sebulan lalu
Unknown,jihan ulfatalita,makanan nya enak Lezaaat,5,4 minggu lalu
Unknown,Alex guyana,Tempat yang bisa menyediakan makanan yang enak dengan harga yang terjangkau,5,6 bulan lalu
Unknown,Su Helmi,saya makan ditempat orang yg baru datang udh selesai makanan nya padhal 6orng lebih tpi saya cuman 2 orang yg lebih dulu datang malah hrs nunggu sampe 1jam,3,setahun lalu
Unknown,Itsme Vitran,"dimsum keju nya enakk,mie nya murah worth to buy dan pelayanannya jugaa okee✅💙 …",5,11 bulan lalu
Unknown,clara syavanaberlian,"enakk paraaah, gak perah ga enak, gacoan juara lah pokoknya! pelayanannya juga oke, suasana juga nyaman",5,setahun lalu
Unknown,Imelda Helmianur,Enak banget makanannya,5,4 bulan lalu
Unknown,BoneDream,Pelayanannya cepat dan memuaskan,5,5 bulan lalu
Unknown,restiani oktavia,Pelayanannya bagus dan juga cepat,5,sebulan lalu
Unknown,Jack Son,Tempatnya nyaman makanannya enak rekomendet,5,9 bulan lalu
Unknown,Khairun Nisa,"pelayanan nya bagus,lumayan cepat dan makanan nya enak serta bersih",5,setahun lalu
Unknown,Alvin Pakendek Rombe . 03,cepat datang makanannya bagus,5,6 bulan lalu
Unknown,Adin Van,Makanannya enak tempatnya nyaman,5,5 bulan lalu
Unknown,Lucky Hullman,"Pelayanan mantap ...
Makanan enak",5,9 bulan lalu
Unknown,BirrilB,Enak banget makananya,1,Diedit sebulan lalu
Unknown,Ruly Manap,Enak banget gacoannya sukaaaa,5,sebulan lalu
Unknown,Nabiyla Nayla,"Untuk makanannya enakkkk, pelayanannya juga ramah, tempatnya juga baguss, antrinya standar sih gak lamalama amatt",5,setahun lalu
Unknown,ratna sari,"Tai memang, sdah sya tunggu 2 jam, tpi blom di antarkan,
Klau memang belum ketemu abang gojek nya,
Batalin aja pesanan sya, karna sya mau batalin sendiri gak bisa anying",1,setahun lalu
Unknown,Nabila Aulia,Pelayanan lumayan bagus dan makanan ny enak,5,setahun lalu
Unknown,Puji Lestari,"Tempatnya asik buat nongki dan makan keluarga, pelayanan ok",5,setahun lalu
Unknown,Agus Wijaya 91,Mantap rame viral,5,7 bulan lalu
Unknown,Tia Nur Herlina,Pelayanan sangat baik dan ramah,5,9 bulan lalu
Unknown,Sucroby,"WIFI laju,pesanan cepat",5,10 bulan lalu
Unknown,cagar widya Aridha,tempatnya nyaman 🥰 …,5,9 bulan lalu
Unknown,Reyhan Faris,Pelayanan ramah dan tempatnya bersih,5,setahun lalu
Unknown,Febrianti Thaib,Makanan nya enak,5,6 bulan lalu
Unknown,Syaiful Munandar (Ipung Soedarsono),Kaya pasar malam. Berisik. Cocok buat ABG,3,5 bulan lalu
Unknown,M Dappa,Pelayanannya memuaskan dan bersih,5,6 bulan lalu
Unknown,Sherin Tharia,baguss ramee bersihh🫰🏻🤍 …,5,5 bulan lalu
Unknown,Muhammad Qolbiyanur,"Mie nya enak , lembut rasanya",5,9 bulan lalu
Unknown,sha,tempat yang bagus dan makanan terenak,5,7 bulan lalu
Unknown,Tresia Putri cristiani,"Mie di sini enak, pelayanannya juga baik, tetapi harus ada yang di perbaiki mungkin dari segi wadah kalau bisa menggunakan piring bukan kertas",5,setahun lalu
Unknown,putri bilqis,mantap enak nyaman suka semuanya enak🥵😘😘😘😘🥰🥰🥰🥰🤭🤭🤭🥰🥰🥰🥰🥰🥰 …,5,5 bulan lalu
Unknown,Tsuraaa shaashaa,"suasananya sangat nyaman damai, pelayanannya juga bagus dan bersih. makanannya enak-enak apalagi udang keju dan mi nyaaa😋💟💟💟 …",5,setahun lalu
Unknown,NATACIA AURELLYA,makanan nya enak pelayanannya ramah,5,7 bulan lalu
Unknown,Ananda Salsabila,Selalu enakkk dan gapernah ngebosenin,5,sebulan lalu
Unknown,Lela Santikasari,"Baik, cepat, dan pelayanan ramah",5,6 bulan lalu
Unknown,Suliwa Buton Jys,"Rekomendasi bangett buat kalian yang suka makan mie gacoan, pokoknya pelayanan Oke, suasana Oke, parkir aman. Wajib deh ke sini 👍 …",5,setahun lalu
Unknown,Ikhsan Saputra,pelayanannya baik tempatnya bagus,5,9 bulan lalu
Unknown,lemonn teaa,pelayanan nya bagus dan cepat,5,6 bulan lalu
Unknown,rafi dwiyadi,"Pelayanannya sangat baik, dan untuk makanannya cukup enak",5,11 bulan lalu
Unknown,Sean Subaga,"tempatnya nyaman, pelayanan baik, suasana menarik",4,9 bulan lalu
Unknown,Yudi Saputra,"Layanan sangat bagus,sangat direkomendasikan di tempat ini semoga berkah jmdan lancar selalu",5,8 bulan lalu
Unknown,April Yaa,"makanany enakk
pelayananya okeeee",5,6 bulan lalu
Unknown,Angel 88,enak bangettttt mieeeeeenyaaaaa,5,sebulan lalu
Unknown,Yofa Destari,"kakaknya, baik, pelayanan ramah",5,sebulan lalu
Unknown,lastikavioladwinova,lebih ramah dan cepat dibandingkan gacoan Wahid Hasyim,5,7 bulan lalu
Unknown,Fatimah AZ zahra,"Pelayanan bagus remah""
Makanan enak-enak apa lagi udang keju nya cuman satu aja lagi semoga kedepannya bisa pakai piring",4,setahun lalu
Unknown,Larissa Vania,"pelayanan ny bagus. karyawan ny ramah""",5,6 bulan lalu
Unknown,dindaa austin,"enak bngett sii makan digacoan apalgi karyawannya ramah"" 🫶 …",5,8 bulan lalu
Unknown,dhea tri puspita sari,Bagus pelayanan & enak makanan nya,5,10 bulan lalu
Unknown,Sultan Arif,Pelayanannya bagus dan makanannya enak,5,setahun lalu
Unknown,Mirnasih _,"Mienya enak pesen yang level 8 juga tetep enak dan pedes, cuman masih bayar parkir ternyata, kang parkirnya buanyak bet",4,setahun lalu
Unknown,Bulan Nur,"pelayanan nya cepat ,dan bagus",5,sebulan lalu
Unknown,Muhammad Irfan,"Tempatnya bagus, nyaman, cukup luas. Parkirannya luas, walaupun kalo malam rame banget. Makannannya enak selalu terutama siomay ayamnya👍 …",5,setahun lalu
Unknown,NABILAH,sangat baik pelayanan nya,5,6 bulan lalu
Unknown,Najwa Nrasyf,"best pertahankan pelayanan, rasa dan tempatnya",5,6 bulan lalu
Unknown,Adinda MutiaraKasih,"Tempat nya selalu bersih, dan pelayanan nya bagus. Semangat buat karyawan dan lainnya",5,setahun lalu
Unknown,QQp,tempatnya sangat nyaman selain itu dijadikan tempat nongkrong jg enak,5,9 bulan lalu
Unknown,Keren jaenet tupamahu,"Pelayanan nya ramah"" dan tempatnya juga nyaman banget nggak bosan kalau makan di tempat.🥰 …",5,setahun lalu
Unknown,Ferly Baihaqi,"ada selegram olivia ageng finatih , keren tempatnya bakalan kembali kalo ada oliv lagii <33!!",5,setahun lalu
Unknown,oktaviana nur aini,enak mantap kela cantik,5,3 minggu lalu
Unknown,Adi Santoso,Pelayanannya baik tempatnya bagus,5,9 bulan lalu
Unknown,Regina Savira,"pelayanannya memuaskan, makanannya enak",5,setahun lalu
Unknown,Ryu mei,enak enak bngt rasaya top deh,5,9 bulan lalu
Unknown,Fhpls A,2x makan ditempat mesan selalu mie gacoan level 1 yang datang selalu level diatasnya. heran banget,1,9 bulan lalu
Unknown,Karina Damayanti,"Pelayanannya lama, udah mesen take away dri jam 21.50 sampe jam 23.13 blm selesai²😭😭 dingin mienya😭 …",1,setahun lalu
Unknown,Feby Pinkan,makanan nya enak banget,5,6 bulan lalu
