nama_tempat,user,review,rating,tanggal
Unknown,Siti Nur Aisyah Sekarwangi,"makanannya enakk, pelayanan mie nya aga lama tapi es sama udang rambutannya cepet",5,7 bulan lalu
Unknown,Notarius hulu Sgrow,"First-time dapat mie gacoan yang menejemen nya ngak perlu ngantri, pembayaran bisa QR...
Next ajak teman sih👍 …",5,setahun lalu
Unknown,Dedy Dafitra,"Kasir atas nama shella bad atitude banget. Yang namanya pelayanan itu harus ramah mba, mana ada jutek kayak gitu.",2,setahun lalu
Unknown,Muhlisin Kakang,Makanan enak pelayanan baik,5,4 bulan lalu
Unknown,Monika Panjaitan,"Ini pertama kali berkunjung, tempat ya bagus dan pelayanan juga bagus, karyawan ya ramah"".
Tapi saya punya masukan sedikit kalau karyawan ya hendak melakukan kebersihan diarea meja yg ada castemer ya diucapkan permisi.🙏 …",4,setahun lalu
Unknown,Alya Qomariah,"Enak, makanannya masih hangat semua👍 …",5,5 bulan lalu
Unknown,Melisa Adela,"Pelayanan nya oke , makanannya juga oke",4,setahun lalu
Unknown,Nurul Padilah,"Pelayanan baik, makanan nya enakk, staff semua ramah. All good!! 👍👍👍👍 …",5,11 bulan lalu
Unknown,Asri Ratna sari,"Staf nya kebanyakan bercanda, bukannya kerja malah bercanda",1,7 bulan lalu
Unknown,Lukas Hutauruk,"Tolong dibenerin cara ngantri nya, masa udah ngantri disuruh ngantri lagi. Itu  perempuan yg jaga antrian Deket kasir di training lagi. Karena lalay memberikan no antrian, sehingga membuat konsumen mengantri hampir 3 kali. Saya sudah coba mie gacoan dibanyak cabang. Ini yang terburuk",1,setahun lalu
Unknown,gar wati,"Tolong dong di sediain ""SMOKING AREA "" g semua org bisa kena asep rokok.perdana makan di sana aman g ad perokok,mkn yg kedua kalinya samping perokok.asepnya ngebul bgt bkin g nyaman,g bs menikmati makanan cz seseg cium bau asep rokoknya.Buat perokok please deh kalo di t4 umum lht sikon kecuali lo bs ngisep semua asep lo",3,setahun lalu
Unknown,Adiaman Zallukhu,"Rasanya mantap
Rekomendasi udang keju",5,2 bulan lalu
Unknown,Fajri Tanami,Tempat dan pelayanan bagus semua. tempat bersih dan nyaman. pas dateng di layanin dengan baik ✨✨,5,setahun lalu
Unknown,Regina Cahyani,tempatnya oke sihh buat me time atau quality time sama keluargaaa. pelayanannya ramah betull,5,setahun lalu
Unknown,Nada Monica,"Pelayanan sangat baik, karyawan sangat ramah",5,2 bulan lalu
Unknown,fbusscan,"untuk makanan lumayan enak tetapi banyak sekali minyak baik di piring mie maupun tempat minum, layanan sangat buruk di Gacoan sini menganut pembayaran via Qr  dan saya sudah scan Qr dan melakukan pembayaran via Qris, akan tetapi makanan …",2,setahun lalu
Unknown,Farhan Alhusein,tempat bagus dan pelayanan this good,4,6 bulan lalu
Unknown,Lady Vialistha,"Tempatnya luas, karyawannya banyak jadi pelayanan cepat , mie nya ada banyak variant dan levelnya, makan minuman juga enak enak, paling favorite sama udang kejuu, harganya okee bangett, wajib dicobaa 👍 …",5,setahun lalu
Unknown,zahra,"tempatnya bersih, luas juga, pelayanannya ramah, cepet, makanannya enak nggak ada yang basi/dingin. pokoknya top",5,setahun lalu
Unknown,rizkymhds,"Pertama kali makan di gacoan ini, berharap seperti gacoan lain, pesen Mie Gacoan rasanya manis, tapi ini asin, gaada manis manisnya, service good tapi untuk makanan menurut saya kurang, saya takeaway mie gacoan kerumah, siangan dikit …",3,setahun lalu
Unknown,Xall,"Sejak kapan mie gacoan ada booking tempat?? , saya sudah dududk sedang pesan makanan tiba tiba di samperin waiter ternyata tempat sudah dibooking",1,11 bulan lalu
Unknown,Michael,"Enak dimsumnya wangi, cepat pelayanan",5,setahun lalu
Unknown,Mochammad Alief Reza,"Makananya enak pas, sesuai level
tempat nya enak ga begitu rame jd santai suasana nya, mantapp👍🏻✨ …",5,10 bulan lalu
Unknown,HILDA NATALIA ELIZABETH,"Saya senang makan di mie gacoan kelapa gading. Menu favorit saya adalah udang keju. Rasanya renyah, kejunya mantaps.. pokoknya enak banget. Suasananya juga nyaman dan letaknya strategis. Let’s  visit Mie gacoan Kelapa Gading 🤙🏻💙 …",5,setahun lalu
Unknown,handrey hamonangan,Tempat nya luas dan nyaman untuk nongkrong dan makanan nya enak semua,5,6 bulan lalu
Unknown,Dina aulia Ramadhani,"Menurutku kalo pesan di shope food kn tuh lama banget cari drivernya nh ngga bisa dibatalin ...harus dibatalin nya dri pihak gacoannya itupun nunggu udah sejalan lebihh ga worhit bngtttt Kya klo mau dibatalin dari sana minimal jangan lama""min makasiiii",5,setahun lalu
Unknown,astrid awatif,"sayang banget klo sampe gacoang kelapa gading ini ga bebenah diri soal pelayanan dan kebersihannya 😌😓😡😭dari smua cabang gacoan yg udah saya coba ini yg terburuk! pelayanan lelet, berantakan, pegawainnya kek kurang di traning dan di …",2,setahun lalu
Unknown,Muhammad Khadafi,Jual minyak atau jual mie? Itu aja sih yang saya ga suka,3,setahun lalu
Unknown,Yasmin kamila,"tempat nya bagus dan nyaman banget, pelayanan jg cepat",5,setahun lalu
Unknown,Muhammad Difa Ilyasa,kak dela sangat ramah & pelayanan baik,5,8 bulan lalu
Unknown,Febri Hadi Saputro,Pesanannya lama padahal mie nya sudah di depan tinggal di antar saya menunggu sampai 20 menit baru di antar suasananya tidak terlalu ramai …,1,setahun lalu
Unknown,insyiqo kuswijaya,"Tempat bersih , dan pelayanan sangat ramah dan baik 🫰🏻🤍🥰 …",5,7 bulan lalu
Unknown,ANCOLL Santosa,"Parah skr mie gacoan nya.. kalah ama Whizmee..bakminya nga enak skr..kelembekan dan bau antara bau sabun atau tengik,  pangsitnya juga setengah matang.. payah quality controlnya …",2,9 bulan lalu
Unknown,Yan Jr,asik tempatnya makananya enak,5,11 bulan lalu
Unknown,Calvin Maliangkay,Pelayanannya paraaaahhh...lamaaa banget...gacoan cempaka putih dan salemba sangat cepat sekali pelayanannya...dikelapa gading terlalu banyak karyawannya yang ngobrol 1 sama lain...lelet banget...ga ada gesitnya sama sekali..,1,setahun lalu
Unknown,Pisces love,"Feb 2025- nyobain gacoan di kelapa gading, kalau makan dine in gak pesan dikasir (self service)
Kita masuk lalu ambil nomer meja di depan kasir (bisa pilih di lantai 1 atau …",5,setahun lalu
Unknown,Reinaldy Ikhwan Maresti,"Kalau ada tampias hujan di parkiran motor lebih baik.

Kalau ada pemisah bagi perokok (sehingga asap rokok tidak mengganggu pengunjung lain) juga lebih baik.",5,setahun lalu
Unknown,Fazriyah Wulan Agustin,Baik pelayanan cepat ramah,5,setahun lalu
Unknown,riska lisnawati,"Dimsum udang keju nya,keju nya dikit bgt🥲 …",1,8 bulan lalu
Unknown,Abdullah Wahid,"Seating area luas, pelayanan cepat🫶 …",5,2 bulan lalu
Unknown,Faiy Ahmad,"Makanan sih enak.. tapiii tolong kebersihan alat makannya seperti gelas dicuci yg bner  dongg.. liat itu yg ada yg ngambang2 di permukaan air di gelas entah minyak entah sabun, bukti kalo itu gak bersih nyucinya. Gelasnya juga agak licin …",3,setahun lalu
Unknown,Rio Saputra,"Gimana sih bilang udang kejunya abis tapi yg dine in ada, kalo g ada ga ush di jual di menu take away kocak, udah ngantri lama lama malah bilang abis untuk takeaway, di perbaiki lah sistemnya aneh",1,setahun lalu
Unknown,Chaerul Budiman,"gila pelayanan staff nya , jauh banget sama outlet lain, ga ga lagi dah kesini, kapok.
makanan lebih dri 1 jam setengah. pelayanan nya parah banget, pada ga tau attitude",1,setahun lalu
Unknown,Muhammad Ridwan,Pelayanan baik ramah sopan tempat bersih dan nyaman,5,9 bulan lalu
Unknown,Eka Nurjanah,"Tempatnya cozy banget dan cepet buat mesen tinggal selfservice aja tinggal nunggu makanan datang
Makanannya juga enak sesuai sama lidah
Bestttt...",5,setahun lalu
Unknown,Raditya,"Mau kasi masukan Pelayanannya lama bgt, lelet poll, masa iya nunggu mie aja sampe 1 jam lebih? Dari jam 20.03 sampe jam 21.06 blm juga di panggil2 dan heran nya lagi yang setelah saya  udh pada di panggil wkwk itu pesenan keselip atau gimn ya? next nya klo kerja gercep, padahal ga begitu rame.",1,setahun lalu
Unknown,Yuni Ratnasari,"milih disini biar deket dari rumah tapi zonk parah, apalagi pelayanannya gak banget, ga ramah sama sekali.
cara cukup bagus dengan duduk sesuai nomer meja tapi please ga semua orang …",1,setahun lalu
Unknown,Dut Gen,Lama bgt pelayanan nya minum trakhir makan udh abis mie udah kering dimsum udah adem yallah murah tapi gak bgni juga dong. Kasian 1 kluarga samping saya ga nyampe2 makanan nya smpe anak nya ngeluh,1,setahun lalu
Unknown,Yustika Asri,"Tolong Pelayanannya dimaksimalkan , kita tunggu makananya dari jam 20.00 sampai jam 21.39 . Banyak customer nya yang komplain makan tolong dimaksimalkan sayang udah enak tp pelayanan bad",1,setahun lalu
Unknown,Sapta Sapta,"Saya pesen mie gacoan level 4 di take away
Tapi pas saya makan itu ga ada rasa pedes sama sekali malah manis",2,10 bulan lalu
Unknown,Sadiah,"nyaman banget tempatnya, bersih juga pokoknya mantul",5,5 bulan lalu
Unknown,Qreen ervianie,"pelayanannya cepet, staff nya juga ramah",5,2 bulan lalu
Unknown,Aulia Ulfa,"Mie nya enak, murah meriah,, pas di kantong",5,7 bulan lalu
Unknown,Rosa Amelia,"Enak, ramah, bersih, pelayanan bagus",5,setahun lalu
Unknown,Ibrahim dafa,bintang lima buat mie gacoan kelapa gading🤙🏻🔥 …,5,setahun lalu
Unknown,Johan Tri Handoko,"karyawan kurang ramah, kebanyakan gosip dari pada kerjanya. karyawan tidak memahami antara himbauan dengan SOP yg berlaku. parkiran kurang aman",1,9 bulan lalu
Unknown,putri mtmnh,Harga kaki lima rasa bintang lima😁🤍 manteppp …,5,8 bulan lalu
Unknown,Nailin fNajwa,suasana nya nyaman dan enak,5,3 bulan lalu
Unknown,nur aini,"gacoan kelapa gading karyawannya murah senyum, baikkkk",5,2 bulan lalu
Unknown,Awan,Tempat nyaman enak pelayanan ramah tempat nya bersih,5,9 bulan lalu
Unknown,Wulan rrrh,"bingung dah, gacoan levelnya kaya sesuai mood yang bikin.. level 1 pedesnya kaya level 3, tiap cabang beda beda jir level 1 nya..
tp gacoan kelapa gading ini lumayan enak, ga rame yang banget gitu..",5,setahun lalu
Unknown,ainun sagita,enak dan nyaman tempatnya,5,3 bulan lalu
Unknown,Vinka intan safira,"menarik tempatnya, gacoannyaa juga enakk. boleh dicoba lagi nihh☺️☺️❤️‍🔥 …",5,9 bulan lalu
Unknown,Chairunisa Az Zahra Arifin,"mie comfort untuk standar pedas, pelayanannya cepatt, dine in ada dua lantai",5,10 bulan lalu
Unknown,Nia Azmadi,"Nyaman, makan hemat, parkiran luas, dan kapasitas tempat duduk juga bnyak...
Semoga next gacoan indoor ny pakai AC supaya customer bisa tambah nyaman...",5,setahun lalu
Unknown,Yens Reg,Mas CEL ALFIN the best deh pelayanan nya,5,setahun lalu
Unknown,Agustin Ratnasari,"Tempatnya nyaman, pelayanannya oke.
Rekomendasi banget.",5,setahun lalu
Unknown,anggy listiyani,"Pelayanan jelek, udah di bilang udang keju. Di input nya lumpia keju. Dari laper jadi engga mood makan",1,9 bulan lalu
Unknown,Tasya Emilia,lama banget ga lagi-lagi mesen dsini masaiya makanan dateng setengah jam terus minuman nya nyusul 1 jam jadi nya makan waktu banget 1 setengah gila bangettttttt,1,setahun lalu
Unknown,Susi Lawati,"aku baru pertama kali ksini,teryata pelayanan baik semua dri vasilitas nya,pko nya the best deh",5,11 bulan lalu
Unknown,biyaya,"pelayanannya mantap, cepet, gapake lama. udang kejunya enak banget, pangsitnya crispy",5,setahun lalu
Unknown,Ayu puspitasari,"Tempat nya nyaman , pelayanan juga baik",5,10 bulan lalu
Unknown,Desi Safitri,Enak banget,5,9 bulan lalu
Unknown,shafira anjani putri,Mungkin karena ini baru buka jadi pelayanannya masih kurang. Mienya di serve duluan tanpa minuman dan buat kondimen lainnya kayak udang keju dll nunggunya lama pake banget! Masa iya orang disuruh keausan makan mie doang.,1,setahun lalu
Unknown,Ayu Novita,"pelayanannya cepat, makanannya nikmat, rasanya mantap",5,10 bulan lalu
Unknown,Aldino Aldino,service nya ramah dan pelayanan nya cepat,5,3 bulan lalu
Unknown,Agus Indra,"Saya merasa Mendapatkan kenyamanan dari semua aspek makanan, pelayanan serta suasana yang memanjakan. Semuanya memberikan pelayanan yg profesional dan ramah saya suka dengan semua yang di berikan kepada costumer",4,setahun lalu
Unknown,Ilyas,"PELAYANAN LAMA BANGET!!!

makanan udah dateng duluan tapi minumannya 42 menit baru jadi padahal pesen es …",1,setahun lalu
Unknown,andikucing Lucu,Enak si tapi buat aku kurang asin aja,5,4 bulan lalu
Unknown,Aura• Syarif,Tempat nya strategis banget sama tempat kerja jadi pulang kerja bisa langsung makan deh pelayanan nya ramah lagi mantap deh pokonya,5,setahun lalu
Unknown,Fthr Riski,makanannya enak dan tempat nya enak,5,5 bulan lalu
Unknown,Nunung Oktafiani,"pelayanan nya ramah , mie nya jg enk",5,5 bulan lalu
Unknown,Handi Ansyah,Untuk tempat ok.... Cuma kelemahan nya adalah pesan secara online... Jadi saya dapat kursi di atas pada saat memesan di kasir ternyata tidak bisa dan di alihkan untuk scan barcode... Jadi naik turun naik turun.... Mendingan ngantri sekalian dari pada harus turun naik turun naik....,4,setahun lalu
Unknown,cinta agustina,nyaman tempat yang sangat luas pelayanannya juga cepat sekalii,5,setahun lalu
Unknown,Dani 16,"Orderan grab masuk ke resto dluan,10 menit baru masuk ke driver biar ga nunggu lama,tapi pelayanannya nunggu driver datang dlu baru di input orderannya,jdi ksian driver nunggunya lama,tugas ojol itu cuma anter makanan bukan nunggu makanan diproses",1,setahun lalu
Unknown,Rizky Zaidan,makanan nya enak bangetttt,5,2 bulan lalu
Unknown,Zah Ra,"Abang nya ganteng/cakep, dan pelayanan bagus",5,8 bulan lalu
Unknown,Resky Cleverin,enak banget udang kejunya,5,setahun lalu
Unknown,Maulidya Keisha,"Tempatnya bagus bersih, tapi pernah sekali makan deket jendela koki eh malah kokinya misuh-misuh pas lagi pada makan",4,setahun lalu
Unknown,Armando Matius,"ini mas james sangat baik asik, tempat ini juga keren, makanannya enak lebih gacor ini tempat",5,7 bulan lalu
Unknown,Giga Sugiarto,Management asli terlelet dibandingkan gacoan cabang JKT lainnya..ga bisa manage karyawan. Karyawan ga bisa disalahkan . manajer yg ga bisa .pelayanan take away cuma 3 orang. Sedangkan pesanan dan antrian membludak. Asli Ter stupid yg pernah ane alami drpd gacoan lainnya.,1,setahun lalu
Unknown,Febriana Uly Rahayu,"Tempatnya enak, pelayanan nya ramah",5,9 bulan lalu
Unknown,cleo gaming,Enak banget makan nya dan bagus tempat nya,5,5 bulan lalu
Unknown,2PA24_ Alya Fairuzah,"enak kalo buat makan malem, tempatnya bersih, udang kejunya apalgi enk bngt",5,11 bulan lalu
Unknown,Desta Riyanti,"mbaknya mungkin capek, makannya agak ngegas pas ngomong. tapi mbak, aku juga capek. saking capeknya ga bisa balik ngomong ngegas tadi",1,7 bulan lalu
Unknown,Siti Maesaroh,"mie nya enak banget, tempatnya juga nyaman",5,7 bulan lalu
Unknown,Moba Collect,"GASUKA GASUKA GASUKA!!! dr awal dteng aja udah dibuat badmood krna hrus ribet psen pke QR, GA SMUA ORG SUKA/NGRTI MSEN PKE QR, GA SMUA SMUA ORG PNYA KUOTA PAS DILUAR PLIS, smpe hrus ngantri kasir dua kali krna mslah QR doang sm ngmng ke …",1,setahun lalu
Unknown,sri novita,"Pelayanannya bagus , makanyannya enak dan semoga kedepannya lebih baik lagi",5,setahun lalu
Unknown,Annabelle Brilyeta,"makanannya lama banget di servenya sampai. saya nunggu 1 jam. tolong diperhatikan siapa yang pesan, jangan dilupakan.",1,setahun lalu
Unknown,Untung Pamuji,Makanan sudah siap tapi tidak di antar apa nunggu basi,1,9 bulan lalu
Unknown,Irasanti Permana,"Kssini utk makan temenku yg lg bday,
Pesen lv.1 trnyata kataku msih agak pedes, tp udang kejunya enak.",3,11 bulan lalu
Unknown,cantika ayu lestari,"kebersihan nya oke ,, cuma mejanya kurap lap jadi berminyak",5,9 bulan lalu
Unknown,Princes Andrea Wekasena,jujur aku makan sampe abis,5,3 bulan lalu
Unknown,Khatami Khameini,"Pelayanannya bagus
Tempatnya juga rapih, enak deh pokoknya",5,setahun lalu
Unknown,Anisa Maulida,"Pelayanan parah, masa udh pake sistem barcode pesanan belum dateng sampe 30 menit lebih. Pas di samperin kasirnya malah gajelas. Bukannya minta maaf, padahal dia sendiri yang lupa sama orderan kita.",1,setahun lalu
Unknown,Az zahra Nisrina,"udah ngantri panjang lebar sampe kasir suruh scan pesenan sesuai nomer meja bilangnya bsa payment qris sampe ditempat mau qr gangguan dan nanya kepetugas bilangny suruh balik lgi ke kasir,LOH NGANTRI PANJANG LGI?!nyampe kasir lagi …",1,setahun lalu
Unknown,Ubai Dilah,pelayanan nya lama banget padahal yang datang gak terlalu rame dan pesanan driver online juga gak banyak …,1,setahun lalu
Unknown,Fauzanojan Lawalata,enak dan pelayanan nya cepatt,5,7 bulan lalu
Unknown,xxx. asz (dev),"Tempatnya nyaman banget, pelayanannya cepet dan ramah banget, untuk level 1 disaya pas banget ga kepedesan kayak ditempat lain",5,setahun lalu
Unknown,Arif Fikri,Pelayanan dan makanan nya good🤗🤗👍👍 …,5,9 bulan lalu
Unknown,Rafly Fajar Rianto,"pelayanan baik tempat nyaman, sip lah pokonya",5,setahun lalu
Unknown,Dimas Gilang. P,"Sebenernya untuk makanannya si enak terus suasananya juga bagus, udah gtu banyak promonya tp kurangnya di pelayanan aja sedikit lama nunggu pesanannya. Mungkin karna emang orangnya sedikit kali ya? Mungkin pihak gacoannya bisa menambahkan orang agar lebih cepat buatnya. Overall si bagus dan recommended 👍 …",5,setahun lalu
Unknown,Lauraalendaa,makanan nya enak dan tempat nya luas,5,6 bulan lalu
Unknown,Reno Ccd,"Ngantri nya kelamaan, host yang nama nya ella (keder), ngantri lama lama ga di panggil panggil, giliran orang yang harus nya setelah saya malah kelar duluan, harus maju dulu buat nanya baru dia cek, pelayanan aneh, ga sesuai nomer urut",1,setahun lalu
Unknown,Vanyayaya Lalalalal,"Lama sekalii minumannya mie nya udh krluar 15 menit minumannya ngga selesai², mie nya jugaaaa lamaa diantar, teksture mie nya melarrr rasanya okeee, coba manajemen nya di perbaiki lagi supaya tidak terlalu lamaa banyak yang komplain langsung karena terlalu lama",3,setahun lalu
Unknown,Bagus Dewantoro P,"Saya duduk diarea semi outdoor dibelakang, saya tau ini baru buka jadi bagian belakang masih banyak area tanah merah atau belum jadi, tolong lebih di check untuk kebersihan nya ada aroma kurang sedap dari kotoran kucing saya gak terlalu …",4,setahun lalu
Unknown,Peter Miller,"Luas tempatnya, karyawannya murah senyum",5,2 bulan lalu
Unknown,Rio Delpiero,pelayanan cepat tempat nya adem,5,3 bulan lalu
Unknown,Desi Tri Handayani,Nyaman tempatnya,5,setahun lalu
Unknown,Photo Iovi,Saya minta level 1 nya 3 trs level 0 1 pas saya cek struk malah ditulis level 2 nya 3 dan level 1 nya 1. Saya ganti level g bisa. Gimana sih gak jelass pelayanan nya. Tadi g disebut ulang level pas bayar dan keluar struknya malah begitu. GIMANA SIH!,1,setahun lalu
Unknown,Deviani Revina Putri,"makanan enak, suasana enak, bersih juga",5,2 minggu lalu
Unknown,Noval Ardiyansyah,"Tempatnya bersih, pelayanannya bagus banget ramah, tolong ditambahkan meja untuk smokingnya yaa kak 😁😁 …",5,10 bulan lalu
Unknown,gunawan budi budi,Sangat di sayangkan pelayanan kurang memuaskan antrian panjang.tolong dong manager operasionalnya harus tambah orang.kurang orang itu kasihan customer & para driver food,1,setahun lalu
Unknown,Fakhirah Najla,"tempat nya panas, mie nya juga asin banget gatau deh lagi kenapaa yaa, tapi udang keju nya tetep enak karna masi panass",3,setahun lalu
Unknown,Rico karindra,"Nyaman , pelayanan nya bagus",5,setahun lalu
Unknown,Ardi Sayadi,"Disini enak banget makananya , pelayanannya ramah sekali:)",5,setahun lalu
Unknown,Viana Yessa,"pelayanan nya memuaskan, makanan dan minuman nya enak😍 …",5,9 bulan lalu
Unknown,AlFaa` 27,"pelayanan sangat tidak memuaskan, mereka sangat jutek dan rasa makanannya tidak begitu memuaskan, intinya pelayanan sangat tidak memuaskan terimakasih. Kapok datang untuk dine in.",1,setahun lalu
Unknown,Muhammad Nur Sidik,"bumbunya asin banget, udh gitu gosong + bumbunya dikit",1,setahun lalu
Unknown,Rizky Pradeansyah,mantap cepet ternyata ga kaya kata orang,5,setahun lalu
Unknown,Fitriadzani Kurnia,"baru kedua kalinya kesini dan dikasih kesan yg gaenak, lumpia udah gua ada sehelai rambut untung gua langsung gercep ke depan buat ganti, makasii ya cuman tetep diperhatiin lagi soal kebersihan",4,setahun lalu
Unknown,Wahyu Nugraha,"Overall untuk Dine In sudah baik,
Hanya saran jika pesanan Take Away mohon untuk lebih di perhatikan kebersihan box nya
Thankyou",4,setahun lalu
Unknown,ACHMAD SUHENDAR,Pelayanan yang baik dan cepat dan tempat cukup luas untuk banyak orang parkir dan makan ditempat,5,setahun lalu
Unknown,I WAYAN ARYA YUDHISTIRA,"Terbaik di untuk resto 24 jam, nyaman dan cepat",5,6 bulan lalu
Unknown,Siti Dzahra,lamaaaa saya pesen dari tadi sampai 1 jam ga dianter anter udah nanya baik baik sampai berapa kali tapi jawabannya disuruh nunggu nunggu terus sedangkan yang sebelah dan depan saya baru datang langsung dikasih makanannya giliran saya tegur pelayannya malah masang muka gaenak bukannya minta maaf malah ikut ngegas,1,setahun lalu
Unknown,Raisya Joan,Enak bgt buat nongkrong buat tugs juga,5,5 bulan lalu
Unknown,Alifia Tul huddah,Pelayanan bagus dan tempat nya super nyaman,5,8 bulan lalu
Unknown,Elsa Dwidamara,"kakaknyaa seruuu bangettt, baik banget, rasanyaaa jugaaaaa enakkkkk, pelayanannyaaa okeeeee, tempatnya juga bersih, nyaman...",5,setahun lalu
Unknown,Raihanah Sa'idah Sahadi,"pelayanan nya ramah, cepet juga dateng nya, ramahh orang orang disini, makananya enak dan tempat nya juga bersih",5,setahun lalu
Unknown,haykal razak,Udah 2x pesen di sini lama banget buset. Temen saya laper banget ini nunggu 30 menit lebih,1,8 bulan lalu
Unknown,Nazira,"Gatau knpa ngerasa gacoan jkt lebih bersih aja daripada bekasi
Toiletnya bersih
Ada mushola juga",5,7 bulan lalu
Unknown,Febryan Stevanus,"PiC nya mantab dan keren, pertahankan!!!!!!!",5,setahun lalu
Unknown,Ayu lestari,Service good pesanan cepat dan sesuai,5,8 bulan lalu
Unknown,Ars Yla,"Pelayanan yang lama nunggu makanan datang hampir 1 jam setengah , udah 2x kali ini",1,setahun lalu
Unknown,Hikmah Wilndra,Pelayanan bagus staff nya ramah2,5,9 bulan lalu
Unknown,alisyah isnaini,"Pelayanannya sangat memuaskan
Staff ramah dan juga membantu
Kebersihannya oke …",5,setahun lalu
Unknown,arfiani,"bagus bgt, tempat nya nyaman",5,2 bulan lalu
Unknown,Nur Jannah,"Lokasinya bersih, adem, makanannya juga enak",5,8 bulan lalu
Unknown,Syamsul Bahri,baik ramah dan sangat enak,5,sebulan lalu
Unknown,Shouka,Lama pelayanannya kurang cepet .antri sampai 1 jam lebih pesan take away.gak bagus .pelayanannya,1,11 bulan lalu
Unknown,Nia Andriyanti,Enak tempat nya dan makanan nya juga enak,5,3 bulan lalu
Unknown,The Azura Family,"Respon cepat, makanan enak hrg bersahabat. Sedikit masukan sabun cuci tangan terlalu licin dan tidak ada harum nya. Thnks",5,setahun lalu
Unknown,Sri Kurnia,Pelayanan cepatt dan makanannya enak enakk👍👍👍 …,5,10 bulan lalu
Unknown,Tri Wahyuni,"Gacoan kelapa gading pelayanan ramah, pesanan makanan dan minuman nya cepat 🙏 …",5,6 bulan lalu
Unknown,Naysila ej,"tempatnyaa okeee buat hang outt, kaka2nya baiikk ramahhg sangat membantuu, oke si",5,9 bulan lalu
Unknown,tipen,"Gacoan paling nyaman di Kelapa Gading, walaupun rame antriannya tetap lancarr",5,setahun lalu
Unknown,ries wijaya,"Pelayanannya buruk, sudah antri panjang sampai depan kasir baru diinfo harus temuin petugas untuk ambil nomer meja pdhl di entrance gada petugas dan manual sama sekali habis kita gabisa pesan dan kasir gakasih solusi sama sekali. Apa gunanya antri lama di gacoan lain gaseperti itu",2,setahun lalu
Unknown,Putri Khairunnisa,"Tempat nyaman,bersih,pelayanan memuaskan dan seluruh staf bersikap baik",5,setahun lalu
Unknown,Mr. Chan,"Mau makan kesana karena penasaran kenapa ramai terus dan bawa mobil DIUSIR KANG PARKIR dengan alasan parkiran penuh, padahal masih bisa masuk 2 mobil
Mungkin karena mikir 1 mobil 5 rb, tp dimensinya bisa 5-6 motor sekitar 10-12 …",2,Diedit setahun lalu
Unknown,Manalu Gopas,"Bisa pesan langsung dari meja, jadi ga perlu antri kalo Dine In..
Parkir motor 2k
Parkir mobil 3k",5,11 bulan lalu
Unknown,Rahma Nabila,"mienya lumayan enak, pelayanan dan suasanya jugaaa top deh",5,6 bulan lalu
Unknown,Puspa Noviyanti,"klo di gcoan tu bli mie free pangsit ya tapi tadii gadaa pangsit nya,apaa orang nya lupa atau gimana sayaa gtau yaa oke makanan nya lain kali lebihh teliti ya mbak/mas",2,setahun lalu
Unknown,Adesu Santo,Makan gacoan di kelapa gading karyawannya ramah abis pokonya,5,setahun lalu
Unknown,Muhammad Nabil Al-Fatih,"tempatnya nyaman, bersih, parkirannya luas",5,3 bulan lalu
Unknown,victoria,"mau kasih masukan buat kasir nya, tolong kalau kerja agak gerak cepat ya mas/mba dan jangan banyak ngobrol biar yg mau pesan ga nunggu antri lama banget, trmkasih",4,setahun lalu
Unknown,Nur Muhammad Iqbal,"kaga lagi2 kesini dah, pelayanan lama. kaya orang baru semua yg kerja! pesen dari jam 21:00 smpe jam 23:00 masih belum dianter ke meja juga.",1,setahun lalu
Unknown,Nurholiza Liza,pelayanan ramah makanan enak,5,9 bulan lalu
Unknown,jstllyn,tempat nya sangat nyaman dan pelayanan baik,5,setahun lalu
Unknown,Jeni aulia putri,"makanannya oke banget, cuma suka lupa kadang ada sumplit yg tertinggal dll",4,setahun lalu
Unknown,Lidia Kartika,"Pelayanan baik, tempat nya bersih, parkiran luas,(Cel Teguh) membantu untuk orderan takeway",5,setahun lalu
Unknown,malik hidayah,"Pelayanan cepat dan bagus,staff nya juga sangat ramah ramah, toilet nya bersih dan juga wangi",5,8 bulan lalu
Unknown,Moch Ridho,"Tempatnya rapih, pelayanannya ramah pokonya gacoan ter the best yang pernah saya kunjungi",5,setahun lalu
Unknown,Doni Alamsyah,"Pelayanannya oke banget baik ramah murah senyum, yang paling penting selalu say sorry and terimakasih ke customer nya, pokonya the bestt",5,setahun lalu
Unknown,Putri Nabila,"ngantrinya lama bgt, mie ud abis gorengan sm minum blm juga smpee pas ditanya kebawah ternyata makanan ud ready cb ga dipencet bell nya hadeh galagi2",1,setahun lalu
Unknown,Nazzahraa,tempatnya adem&bersih terus pelayanan nya jg cepett bgtt!!!,5,7 bulan lalu
Unknown,abdul aziz,"Pelayanan lama, makanan udah jadi bukan langsung dipanggil malah dikumpulin kembali jd kerja 2x hadeeuuuhhhh",1,setahun lalu
Unknown,brutt jack,"lumayan nyaman karyawannya ramah
mau request klo bisa di adakan nasi mayan biar kenyang sampe azan imsyak.wkwkkw",5,setahun lalu
Unknown,Daniel Manalu,enak banget,5,6 bulan lalu
Unknown,wulandari ilham,Sudah panas. Pelayanan lama banget. Nyesal kesini. Sudah sejam lebih nunggunya. Benar2 parah manajemennya. Padahal pelayanan banyak ko pada ngak merhatiin pesanan orang,1,setahun lalu
Unknown,t _nbyuty,Tempat nya nyaman dan pelayanan sangat ramah,5,setahun lalu
